"","NEIGHBORHOOD","SALE.DATE","SALE.PRICE","YearMonth"
"3065","KIPS BAY",2016-12-20,1625000,2016-12-01
"3066","KIPS BAY",2017-01-23,1150000,2017-01-01
"3067","KIPS BAY",2017-04-12,1695000,2017-04-01
"3068","KIPS BAY",2017-02-28,994999.999999999,2017-02-01
"3069","KIPS BAY",2017-08-15,1300000,2017-08-01
"3070","KIPS BAY",2017-08-10,1075000,2017-08-01
"3071","KIPS BAY",2017-04-25,1730000,2017-04-01
"3072","KIPS BAY",2016-09-01,8e+05,2016-09-01
"3073","KIPS BAY",2017-02-07,1370000,2017-02-01
"3074","KIPS BAY",2016-09-22,994999.999999999,2016-09-01
"3075","KIPS BAY",2016-12-08,879999.999999999,2016-12-01
"3076","KIPS BAY",2016-11-09,1640000,2016-11-01
"3077","KIPS BAY",2017-03-23,1365000,2017-03-01
"3078","KIPS BAY",2017-08-28,1165000,2017-08-01
"3079","KIPS BAY",2017-01-13,1599000,2017-01-01
"3080","KIPS BAY",2017-04-27,1460000,2017-04-01
"3081","KIPS BAY",2017-06-20,1355000,2017-06-01
"3082","KIPS BAY",2017-01-31,1045000,2017-01-01
"3083","KIPS BAY",2017-06-19,1219000,2017-06-01
"3084","KIPS BAY",2017-07-24,1490000,2017-07-01
"3085","KIPS BAY",2016-12-02,1395000,2016-12-01
"3086","KIPS BAY",2017-02-28,1060000,2017-02-01
"3087","KIPS BAY",2017-04-25,1055000,2017-04-01
"3088","KIPS BAY",2016-09-20,1160000,2016-09-01
"3089","KIPS BAY",2016-09-15,1065000,2016-09-01
"3090","KIPS BAY",2017-06-23,1076000,2017-06-01
"3091","KIPS BAY",2017-06-09,1120000,2017-06-01
"3092","KIPS BAY",2017-03-29,1399000,2017-03-01
"3093","KIPS BAY",2017-05-08,740000,2017-05-01
"3094","KIPS BAY",2016-11-22,1260000,2016-11-01
"3095","KIPS BAY",2016-10-04,1145000,2016-10-01
"3096","KIPS BAY",2017-07-19,1288000,2017-07-01
"3097","KIPS BAY",2017-01-18,1112000,2017-01-01
"3098","KIPS BAY",2017-04-27,1150000,2017-04-01
"3099","KIPS BAY",2017-08-03,879999.999999999,2017-08-01
"3100","KIPS BAY",2016-12-13,1225000,2016-12-01
"3101","KIPS BAY",2017-04-18,1495000,2017-04-01
"3102","KIPS BAY",2017-03-22,1182500,2017-03-01
"3103","KIPS BAY",2017-03-22,1377500,2017-03-01
"3104","KIPS BAY",2016-10-27,1680000,2016-10-01
"3105","KIPS BAY",2017-08-21,1770000,2017-08-01
"3106","KIPS BAY",2016-12-23,1100000,2016-12-01
"3107","KIPS BAY",2017-08-15,1495000,2017-08-01
"3108","KIPS BAY",2017-03-30,1550000,2017-03-01
"3109","KIPS BAY",2017-01-12,1255000,2017-01-01
"3110","KIPS BAY",2017-04-17,1165000,2017-04-01
"3111","KIPS BAY",2017-06-16,864999.999999999,2017-06-01
"3112","KIPS BAY",2017-01-17,975000,2017-01-01
"3113","KIPS BAY",2017-05-03,975000,2017-05-01
"3114","KIPS BAY",2017-05-19,1335000,2017-05-01
"3115","KIPS BAY",2017-03-09,764999.999999999,2017-03-01
"3116","KIPS BAY",2016-12-19,1360000,2016-12-01
"3117","KIPS BAY",2017-08-07,875000,2017-08-01
"3118","KIPS BAY",2017-07-27,1290000,2017-07-01
"3119","KIPS BAY",2016-11-10,1200000,2016-11-01
"3120","KIPS BAY",2016-09-27,835000,2016-09-01
"3121","KIPS BAY",2017-05-08,1475000,2017-05-01
"3122","KIPS BAY",2016-11-08,827200,2016-11-01
"3123","KIPS BAY",2016-09-09,835000,2016-09-01
"3124","KIPS BAY",2017-01-17,1250000,2017-01-01
"3125","KIPS BAY",2016-09-28,1775000,2016-09-01
"3126","KIPS BAY",2017-06-06,1300000,2017-06-01
"3127","KIPS BAY",2017-06-20,1600000,2017-06-01
"3128","KIPS BAY",2017-01-13,1160000,2017-01-01
"3129","KIPS BAY",2017-04-07,848000.000000001,2017-04-01
"3130","KIPS BAY",2016-11-11,889999.999999999,2016-11-01
"3131","KIPS BAY",2017-08-15,1185000,2017-08-01
"3132","KIPS BAY",2017-05-11,883999.999999999,2017-05-01
"3133","KIPS BAY",2016-09-30,845000.000000001,2016-09-01
"3134","KIPS BAY",2016-12-19,850000,2016-12-01
"3135","KIPS BAY",2017-06-19,1165000,2017-06-01
"3136","KIPS BAY",2017-08-16,1050000,2017-08-01
"3137","KIPS BAY",2017-07-27,900000.000000001,2017-07-01
"3138","KIPS BAY",2017-06-30,900000.000000001,2017-06-01
"3139","KIPS BAY",2017-06-20,820000,2017-06-01
"3140","KIPS BAY",2017-08-10,1205000,2017-08-01
"3141","KIPS BAY",2017-08-21,1112500,2017-08-01
"3142","KIPS BAY",2017-06-30,900000.000000001,2017-06-01
"3143","KIPS BAY",2017-06-21,1112000,2017-06-01
"3144","KIPS BAY",2016-11-10,485000,2016-11-01
"3145","KIPS BAY",2016-12-20,483000,2016-12-01
"3146","KIPS BAY",2017-01-17,1095000,2017-01-01
"3147","KIPS BAY",2017-01-19,599000,2017-01-01
"3148","KIPS BAY",2017-04-10,550000,2017-04-01
"3149","KIPS BAY",2017-03-06,570000,2017-03-01
"3150","KIPS BAY",2017-06-29,790000.000000001,2017-06-01
"3151","KIPS BAY",2017-08-01,472000,2017-08-01
"3152","KIPS BAY",2017-08-31,595000,2017-08-01
"3153","KIPS BAY",2017-08-15,1050000,2017-08-01
"3154","KIPS BAY",2016-10-24,8e+05,2016-10-01
"3155","KIPS BAY",2016-10-11,1490000,2016-10-01
"3156","KIPS BAY",2016-12-01,710000,2016-12-01
"3157","KIPS BAY",2016-12-15,1350000,2016-12-01
"3158","KIPS BAY",2017-01-06,7e+05,2017-01-01
"3159","KIPS BAY",2017-02-24,685000,2017-02-01
"3160","KIPS BAY",2017-03-10,685000,2017-03-01
"3161","KIPS BAY",2017-03-27,662500,2017-03-01
"3162","KIPS BAY",2017-03-29,1685000,2017-03-01
"3163","KIPS BAY",2017-04-06,751000,2017-04-01
"3164","KIPS BAY",2017-04-13,830000,2017-04-01
"3165","KIPS BAY",2017-04-20,764999.999999999,2017-04-01
"3166","KIPS BAY",2017-05-15,675000.000000001,2017-05-01
"3167","KIPS BAY",2017-05-25,1200000,2017-05-01
"3168","KIPS BAY",2017-05-25,1250000,2017-05-01
"3169","KIPS BAY",2017-06-27,699000,2017-06-01
"3170","KIPS BAY",2017-08-02,775000,2017-08-01
"3171","KIPS BAY",2017-08-23,719999.999999999,2017-08-01
"3172","KIPS BAY",2017-08-28,1110000,2017-08-01
"3173","LITTLE ITALY",2017-06-16,1308000,2017-06-01
"3174","LITTLE ITALY",2016-09-23,1300000,2016-09-01
"3175","LITTLE ITALY",2017-03-24,1200000,2017-03-01
"3176","LITTLE ITALY",2017-02-10,1830000,2017-02-01
"3177","LITTLE ITALY",2017-02-08,1200000,2017-02-01
"3178","LOWER EAST SIDE",2017-02-14,499000,2017-02-01
"3179","LOWER EAST SIDE",2017-05-15,555000,2017-05-01
"3180","LOWER EAST SIDE",2017-07-25,438000,2017-07-01
"3181","LOWER EAST SIDE",2017-01-12,459000,2017-01-01
"3182","LOWER EAST SIDE",2017-03-09,310000,2017-03-01
"3183","LOWER EAST SIDE",2016-10-21,595000,2016-10-01
"3184","LOWER EAST SIDE",2017-06-26,7e+05,2017-06-01
"3185","LOWER EAST SIDE",2017-04-18,579000,2017-04-01
"3186","LOWER EAST SIDE",2017-07-20,6e+05,2017-07-01
"3187","LOWER EAST SIDE",2016-11-11,510000,2016-11-01
"3188","LOWER EAST SIDE",2016-10-05,755000,2016-10-01
"3189","LOWER EAST SIDE",2016-12-05,445000,2016-12-01
"3190","LOWER EAST SIDE",2016-12-27,425000,2016-12-01
"3191","LOWER EAST SIDE",2017-03-24,581000,2017-03-01
"3192","LOWER EAST SIDE",2017-05-22,450000,2017-05-01
"3193","LOWER EAST SIDE",2016-09-08,949000,2016-09-01
"3194","LOWER EAST SIDE",2016-09-13,888000.000000001,2016-09-01
"3195","LOWER EAST SIDE",2016-09-22,905000,2016-09-01
"3196","LOWER EAST SIDE",2016-09-22,1200000,2016-09-01
"3197","LOWER EAST SIDE",2016-11-16,820000,2016-11-01
"3198","LOWER EAST SIDE",2016-11-22,1550000,2016-11-01
"3199","LOWER EAST SIDE",2016-12-12,594500,2016-12-01
"3200","LOWER EAST SIDE",2016-12-14,655000,2016-12-01
"3201","LOWER EAST SIDE",2016-12-01,750000,2016-12-01
"3202","LOWER EAST SIDE",2016-12-14,750000,2016-12-01
"3203","LOWER EAST SIDE",2016-12-27,929999.999999999,2016-12-01
"3204","LOWER EAST SIDE",2017-01-06,950000,2017-01-01
"3205","LOWER EAST SIDE",2017-01-06,957500,2017-01-01
"3206","LOWER EAST SIDE",2017-01-23,1325000,2017-01-01
"3207","LOWER EAST SIDE",2017-03-24,719999.999999999,2017-03-01
"3208","LOWER EAST SIDE",2017-04-06,975000,2017-04-01
"3209","LOWER EAST SIDE",2017-04-21,689000,2017-04-01
"3210","LOWER EAST SIDE",2017-04-24,845000.000000001,2017-04-01
"3211","LOWER EAST SIDE",2017-04-25,917000.000000001,2017-04-01
"3212","LOWER EAST SIDE",2017-05-15,799000,2017-05-01
"3213","LOWER EAST SIDE",2017-05-19,876000.000000001,2017-05-01
"3214","LOWER EAST SIDE",2017-05-19,962500.000000001,2017-05-01
"3215","LOWER EAST SIDE",2017-05-24,660000,2017-05-01
"3216","LOWER EAST SIDE",2017-05-30,619999.999999999,2017-05-01
"3217","LOWER EAST SIDE",2017-06-20,629000,2017-06-01
"3218","LOWER EAST SIDE",2017-08-01,950000,2017-08-01
"3219","LOWER EAST SIDE",2017-07-31,825000.000000001,2017-07-01
"3220","LOWER EAST SIDE",2017-08-02,635000,2017-08-01
"3221","LOWER EAST SIDE",2016-09-08,1225000,2016-09-01
"3222","LOWER EAST SIDE",2016-09-29,929999.999999999,2016-09-01
"3223","LOWER EAST SIDE",2016-09-19,486000,2016-09-01
"3224","LOWER EAST SIDE",2016-10-21,875000,2016-10-01
"3225","LOWER EAST SIDE",2016-11-29,705000,2016-11-01
"3226","LOWER EAST SIDE",2016-12-14,1060000,2016-12-01
"3227","LOWER EAST SIDE",2016-12-16,812000,2016-12-01
"3228","LOWER EAST SIDE",2017-01-20,775000,2017-01-01
"3229","LOWER EAST SIDE",2017-02-15,1395000,2017-02-01
"3230","LOWER EAST SIDE",2017-02-28,489000,2017-02-01
"3231","LOWER EAST SIDE",2017-03-02,1100000,2017-03-01
"3232","LOWER EAST SIDE",2017-03-01,815000,2017-03-01
"3233","LOWER EAST SIDE",2017-03-28,388000,2017-03-01
"3234","LOWER EAST SIDE",2017-04-25,475000,2017-04-01
"3235","LOWER EAST SIDE",2017-05-04,1325000,2017-05-01
"3236","LOWER EAST SIDE",2017-05-08,475000,2017-05-01
"3237","LOWER EAST SIDE",2017-05-12,998999.999999999,2017-05-01
"3238","LOWER EAST SIDE",2017-02-17,673000,2017-02-01
"3239","LOWER EAST SIDE",2017-06-07,1025000,2017-06-01
"3240","LOWER EAST SIDE",2017-07-18,1575000,2017-07-01
"3241","LOWER EAST SIDE",2017-07-14,510000,2017-07-01
"3242","LOWER EAST SIDE",2017-08-09,686000.000000001,2017-08-01
"3243","LOWER EAST SIDE",2017-08-30,1052500,2017-08-01
"3244","LOWER EAST SIDE",2016-09-21,1225000,2016-09-01
"3245","LOWER EAST SIDE",2016-09-29,747500,2016-09-01
"3246","LOWER EAST SIDE",2016-09-30,487000,2016-09-01
"3247","LOWER EAST SIDE",2016-09-22,705000,2016-09-01
"3248","LOWER EAST SIDE",2016-10-17,975000,2016-10-01
"3249","LOWER EAST SIDE",2016-10-19,900000.000000001,2016-10-01
"3250","LOWER EAST SIDE",2016-10-17,1075000,2016-10-01
"3251","LOWER EAST SIDE",2016-11-03,750000,2016-11-01
"3252","LOWER EAST SIDE",2016-11-10,994999.999999999,2016-11-01
"3253","LOWER EAST SIDE",2016-11-10,920000.000000001,2016-11-01
"3254","LOWER EAST SIDE",2016-12-21,675000.000000001,2016-12-01
"3255","LOWER EAST SIDE",2017-01-31,1210000,2017-01-01
"3256","LOWER EAST SIDE",2017-02-27,8e+05,2017-02-01
"3257","LOWER EAST SIDE",2017-03-09,1030000,2017-03-01
"3258","LOWER EAST SIDE",2017-03-02,808000,2017-03-01
"3259","LOWER EAST SIDE",2017-03-13,715000.000000001,2017-03-01
"3260","LOWER EAST SIDE",2017-03-13,475000,2017-03-01
"3261","LOWER EAST SIDE",2017-05-17,998000.000000001,2017-05-01
"3262","LOWER EAST SIDE",2017-05-30,668000,2017-05-01
"3263","LOWER EAST SIDE",2017-05-31,669999.999999999,2017-05-01
"3264","LOWER EAST SIDE",2017-07-20,987000,2017-07-01
"3265","LOWER EAST SIDE",2017-07-26,496000,2017-07-01
"3266","LOWER EAST SIDE",2017-08-14,745000,2017-08-01
"3267","LOWER EAST SIDE",2016-09-07,634000,2016-09-01
"3268","LOWER EAST SIDE",2016-11-02,795000,2016-11-01
"3269","LOWER EAST SIDE",2016-11-01,649000,2016-11-01
"3270","LOWER EAST SIDE",2016-11-01,171204,2016-11-01
"3271","LOWER EAST SIDE",2016-11-21,690000.000000001,2016-11-01
"3272","LOWER EAST SIDE",2017-02-14,599000,2017-02-01
"3273","LOWER EAST SIDE",2017-03-17,925000,2017-03-01
"3274","LOWER EAST SIDE",2017-02-08,415000,2017-02-01
"3275","LOWER EAST SIDE",2017-03-30,825000.000000001,2017-03-01
"3276","LOWER EAST SIDE",2017-02-24,1360000,2017-02-01
"3277","LOWER EAST SIDE",2017-04-24,485000,2017-04-01
"3278","LOWER EAST SIDE",2017-05-25,1061000,2017-05-01
"3279","LOWER EAST SIDE",2017-05-22,941800,2017-05-01
"3280","LOWER EAST SIDE",2017-06-12,7e+05,2017-06-01
"3281","LOWER EAST SIDE",2017-07-06,1185000,2017-07-01
"3282","LOWER EAST SIDE",2017-07-17,775000,2017-07-01
"3283","LOWER EAST SIDE",2017-07-28,1350000,2017-07-01
"3284","LOWER EAST SIDE",2017-07-27,775000,2017-07-01
"3285","LOWER EAST SIDE",2017-07-10,1150000,2017-07-01
"3286","LOWER EAST SIDE",2017-08-24,814000.000000001,2017-08-01
"3287","LOWER EAST SIDE",2017-08-29,695000,2017-08-01
"3288","LOWER EAST SIDE",2016-11-08,615000,2016-11-01
"3289","LOWER EAST SIDE",2016-11-16,859999.999999999,2016-11-01
"3290","LOWER EAST SIDE",2017-01-12,6e+05,2017-01-01
"3291","LOWER EAST SIDE",2017-04-13,535000,2017-04-01
"3292","LOWER EAST SIDE",2017-06-08,589999.999999999,2017-06-01
"3293","LOWER EAST SIDE",2017-07-31,1230000,2017-07-01
"3294","LOWER EAST SIDE",2017-08-23,790000.000000001,2017-08-01
"3295","LOWER EAST SIDE",2016-09-15,591500,2016-09-01
"3296","LOWER EAST SIDE",2016-09-19,565000,2016-09-01
"3297","LOWER EAST SIDE",2016-09-28,785000,2016-09-01
"3298","LOWER EAST SIDE",2016-09-28,785000,2016-09-01
"3299","LOWER EAST SIDE",2016-10-05,850000,2016-10-01
"3300","LOWER EAST SIDE",2016-09-28,785000,2016-09-01
"3301","LOWER EAST SIDE",2016-09-27,690000.000000001,2016-09-01
"3302","LOWER EAST SIDE",2016-09-27,1500000,2016-09-01
"3303","LOWER EAST SIDE",2016-11-30,1100000,2016-11-01
"3304","LOWER EAST SIDE",2016-09-27,650000,2016-09-01
"3305","LOWER EAST SIDE",2017-01-17,595000,2017-01-01
"3306","LOWER EAST SIDE",2017-01-23,587000.000000001,2017-01-01
"3307","LOWER EAST SIDE",2017-05-18,830000,2017-05-01
"3308","LOWER EAST SIDE",2017-06-01,535000,2017-06-01
"3309","LOWER EAST SIDE",2017-07-20,8e+05,2017-07-01
"3310","LOWER EAST SIDE",2017-08-08,630000.000000001,2017-08-01
"3311","LOWER EAST SIDE",2016-09-16,818999.999999999,2016-09-01
"3312","LOWER EAST SIDE",2016-09-21,489000,2016-09-01
"3313","LOWER EAST SIDE",2016-09-14,859999.999999999,2016-09-01
"3314","LOWER EAST SIDE",2016-11-29,879000,2016-11-01
"3315","LOWER EAST SIDE",2016-12-01,562500,2016-12-01
"3316","LOWER EAST SIDE",2017-01-25,998999.999999999,2017-01-01
"3317","LOWER EAST SIDE",2017-02-16,599000,2017-02-01
"3318","LOWER EAST SIDE",2017-03-01,795000,2017-03-01
"3319","LOWER EAST SIDE",2017-04-20,550000,2017-04-01
"3320","LOWER EAST SIDE",2017-07-19,579000,2017-07-01
"3321","LOWER EAST SIDE",2017-08-09,409000,2017-08-01
"3322","LOWER EAST SIDE",2017-08-24,820000,2017-08-01
"3323","LOWER EAST SIDE",2017-05-31,1195000,2017-05-01
"3324","LOWER EAST SIDE",2017-04-17,378447,2017-04-01
"3325","LOWER EAST SIDE",2017-06-14,959999.999999999,2017-06-01
"3326","LOWER EAST SIDE",2017-04-13,660000,2017-04-01
"3327","LOWER EAST SIDE",2017-02-28,625000,2017-02-01
"3328","LOWER EAST SIDE",2016-10-07,440000,2016-10-01
"3329","LOWER EAST SIDE",2017-06-08,410000,2017-06-01
"3330","LOWER EAST SIDE",2017-06-08,593000.000000001,2017-06-01
"3331","LOWER EAST SIDE",2016-09-28,480000,2016-09-01
"3332","LOWER EAST SIDE",2017-02-07,495000,2017-02-01
"3333","LOWER EAST SIDE",2017-01-13,6e+05,2017-01-01
"3334","LOWER EAST SIDE",2017-01-09,6e+05,2017-01-01
"3335","LOWER EAST SIDE",2016-10-27,6e+05,2016-10-01
"3336","LOWER EAST SIDE",2017-07-26,420000,2017-07-01
"3337","LOWER EAST SIDE",2017-03-17,1545000,2017-03-01
"3338","LOWER EAST SIDE",2017-07-27,1070000,2017-07-01
"3339","LOWER EAST SIDE",2017-06-02,1300000,2017-06-01
"3340","LOWER EAST SIDE",2017-01-30,350000,2017-01-01
"3341","LOWER EAST SIDE",2017-06-30,1781937,2017-06-01
"3342","LOWER EAST SIDE",2017-04-24,1060000,2017-04-01
"3343","LOWER EAST SIDE",2017-01-03,1225000,2017-01-01
"3344","LOWER EAST SIDE",2016-09-01,1235000,2016-09-01
"3345","LOWER EAST SIDE",2017-05-08,1550000,2017-05-01
"3346","LOWER EAST SIDE",2016-11-23,1340000,2016-11-01
"3347","LOWER EAST SIDE",2016-11-04,1130000,2016-11-01
"3348","LOWER EAST SIDE",2016-12-22,1250000,2016-12-01
"3349","LOWER EAST SIDE",2016-10-04,1200000,2016-10-01
"3350","LOWER EAST SIDE",2016-12-21,1262000,2016-12-01
"3351","LOWER EAST SIDE",2016-11-15,1390000,2016-11-01
"3352","LOWER EAST SIDE",2017-02-27,999999,2017-02-01
"3353","LOWER EAST SIDE",2016-09-30,825000.000000001,2016-09-01
"3354","LOWER EAST SIDE",2017-08-24,460000,2017-08-01
"3355","LOWER EAST SIDE",2017-02-27,1498000,2017-02-01
"3356","LOWER EAST SIDE",2017-05-19,1795000,2017-05-01
"3357","LOWER EAST SIDE",2017-06-22,994999.999999999,2017-06-01
"3358","LOWER EAST SIDE",2017-05-31,999499.999999999,2017-05-01
"3359","LOWER EAST SIDE",2017-01-31,1450000,2017-01-01
"3360","LOWER EAST SIDE",2017-04-21,1740000,2017-04-01
"3361","LOWER EAST SIDE",2017-04-05,725000.000000001,2017-04-01
"3362","LOWER EAST SIDE",2017-03-29,650000,2017-03-01
"3363","LOWER EAST SIDE",2016-10-04,625000,2016-10-01
"3364","LOWER EAST SIDE",2016-10-31,595000,2016-10-01
"3365","LOWER EAST SIDE",2017-02-21,625000,2017-02-01
"3366","MANHATTAN VALLEY",2016-10-26,357000,2016-10-01
"3367","MANHATTAN VALLEY",2016-10-26,225000,2016-10-01
"3368","MANHATTAN VALLEY",2017-08-07,225000,2017-08-01
"3369","MANHATTAN VALLEY",2017-08-23,213200,2017-08-01
"3370","MANHATTAN VALLEY",2016-11-01,526000,2016-11-01
"3371","MANHATTAN VALLEY",2016-11-29,435000,2016-11-01
"3372","MANHATTAN VALLEY",2017-01-25,520000,2017-01-01
"3373","MANHATTAN VALLEY",2017-03-06,685000,2017-03-01
"3374","MANHATTAN VALLEY",2017-01-21,260000,2017-01-01
"3375","MANHATTAN VALLEY",2017-01-04,1500000,2017-01-01
"3376","MANHATTAN VALLEY",2017-06-27,950000,2017-06-01
"3377","MANHATTAN VALLEY",2016-12-01,645000,2016-12-01
"3378","MANHATTAN VALLEY",2016-12-13,925000,2016-12-01
"3379","MANHATTAN VALLEY",2017-01-05,1550000,2017-01-01
"3380","MANHATTAN VALLEY",2016-11-23,1400000,2016-11-01
"3381","MANHATTAN VALLEY",2016-12-20,1200000,2016-12-01
"3382","MANHATTAN VALLEY",2017-04-20,1773000,2017-04-01
"3383","MANHATTAN VALLEY",2016-12-02,1582039,2016-12-01
"3384","MANHATTAN VALLEY",2017-08-01,1480447,2017-08-01
"3385","MANHATTAN VALLEY",2017-08-24,8e+05,2017-08-01
"3386","MANHATTAN VALLEY",2017-05-04,715000.000000001,2017-05-01
"3387","MANHATTAN VALLEY",2017-06-20,320000,2017-06-01
"3388","MANHATTAN VALLEY",2017-01-12,585000.000000001,2017-01-01
"3389","MANHATTAN VALLEY",2017-02-27,525000,2017-02-01
"3390","MANHATTAN VALLEY",2017-08-08,604000.000000001,2017-08-01
"3391","MANHATTAN VALLEY",2016-12-28,486000,2016-12-01
"3392","MANHATTAN VALLEY",2017-03-29,515000,2017-03-01
"3393","MANHATTAN VALLEY",2017-06-14,545000,2017-06-01
"3394","MANHATTAN VALLEY",2017-05-26,929288,2017-05-01
"3395","MANHATTAN VALLEY",2017-07-12,1395000,2017-07-01
"3396","MANHATTAN VALLEY",2017-01-24,1386000,2017-01-01
"3397","MANHATTAN VALLEY",2017-03-10,1250000,2017-03-01
"3398","MANHATTAN VALLEY",2017-06-12,816999.999999999,2017-06-01
"3399","MANHATTAN VALLEY",2017-03-16,795000,2017-03-01
"3400","MANHATTAN VALLEY",2017-03-27,540000,2017-03-01
"3401","MANHATTAN VALLEY",2017-08-15,775000,2017-08-01
"3402","MANHATTAN VALLEY",2016-10-07,998999.999999999,2016-10-01
"3403","MANHATTAN VALLEY",2017-05-26,1085000,2017-05-01
"3404","MANHATTAN VALLEY",2017-08-01,730000,2017-08-01
"3405","MANHATTAN VALLEY",2017-01-31,725000.000000001,2017-01-01
"3406","MANHATTAN VALLEY",2017-03-17,1200000,2017-03-01
"3407","MANHATTAN VALLEY",2017-08-01,723650,2017-08-01
"3408","MANHATTAN VALLEY",2016-11-17,807000,2016-11-01
"3409","MANHATTAN VALLEY",2017-06-27,750000,2017-06-01
"3410","MANHATTAN VALLEY",2016-10-14,1225000,2016-10-01
"3411","MANHATTAN VALLEY",2017-07-10,1550000,2017-07-01
"3412","MANHATTAN VALLEY",2017-08-01,980000.000000001,2017-08-01
"3413","MANHATTAN VALLEY",2017-01-19,951000,2017-01-01
"3414","MANHATTAN VALLEY",2017-05-08,1280000,2017-05-01
"3415","MANHATTAN VALLEY",2017-07-18,1145000,2017-07-01
"3416","MANHATTAN VALLEY",2017-08-08,1675000,2017-08-01
"3417","MANHATTAN VALLEY",2017-03-31,1150000,2017-03-01
"3418","MANHATTAN VALLEY",2016-09-08,895000,2016-09-01
"3419","MANHATTAN VALLEY",2017-08-14,1235000,2017-08-01
"3420","MANHATTAN VALLEY",2017-08-01,1290000,2017-08-01
"3421","MANHATTAN VALLEY",2016-10-28,1035000,2016-10-01
"3422","MANHATTAN VALLEY",2017-02-15,384649,2017-02-01
"3423","MANHATTAN VALLEY",2017-03-28,1735000,2017-03-01
"3424","MANHATTAN VALLEY",2017-06-20,1400000,2017-06-01
"3425","MANHATTAN VALLEY",2017-05-19,893500,2017-05-01
"3426","MANHATTAN VALLEY",2017-08-30,1226500,2017-08-01
"3427","MANHATTAN VALLEY",2017-02-01,1200000,2017-02-01
"3428","MANHATTAN VALLEY",2017-01-30,780000.000000001,2017-01-01
"3429","MANHATTAN VALLEY",2017-02-24,840000.000000001,2017-02-01
"3430","MANHATTAN VALLEY",2016-12-05,785000,2016-12-01
"3431","MANHATTAN VALLEY",2017-06-22,1328600,2017-06-01
"3432","MANHATTAN VALLEY",2017-05-03,1885000,2017-05-01
"3433","MANHATTAN VALLEY",2016-12-29,815000,2016-12-01
"3434","MANHATTAN VALLEY",2017-08-08,1145000,2017-08-01
"3435","MANHATTAN VALLEY",2017-01-12,1100000,2017-01-01
"3436","MANHATTAN VALLEY",2017-07-11,1750000,2017-07-01
"3437","MANHATTAN VALLEY",2017-05-25,869999.999999999,2017-05-01
"3438","MANHATTAN VALLEY",2017-07-20,900000.000000001,2017-07-01
"3439","MANHATTAN VALLEY",2017-03-10,715000.000000001,2017-03-01
"3440","MANHATTAN VALLEY",2017-02-28,1220000,2017-02-01
"3441","MANHATTAN VALLEY",2017-05-12,867500,2017-05-01
"3442","MANHATTAN VALLEY",2017-04-24,785000,2017-04-01
"3443","MANHATTAN VALLEY",2016-12-29,815000,2016-12-01
"3444","MANHATTAN VALLEY",2017-06-21,869999.999999999,2017-06-01
"3445","MANHATTAN VALLEY",2017-05-01,715000.000000001,2017-05-01
"3446","MANHATTAN VALLEY",2016-11-21,1375000,2016-11-01
"3447","MANHATTAN VALLEY",2016-09-19,1750000,2016-09-01
"3448","MANHATTAN VALLEY",2016-10-18,770000.000000001,2016-10-01
"3449","MANHATTAN VALLEY",2016-10-14,740000,2016-10-01
"3450","MANHATTAN VALLEY",2016-09-15,859815,2016-09-01
"3451","MANHATTAN VALLEY",2017-01-18,1395000,2017-01-01
"3452","MANHATTAN VALLEY",2016-11-01,992000,2016-11-01
"3453","MANHATTAN VALLEY",2016-10-07,1715000,2016-10-01
"3454","MANHATTAN VALLEY",2017-06-13,750000,2017-06-01
"3455","MANHATTAN VALLEY",2016-09-06,8e+05,2016-09-01
"3456","MANHATTAN VALLEY",2016-09-07,571000,2016-09-01
"3457","MANHATTAN VALLEY",2016-11-01,1860000,2016-11-01
"3458","MANHATTAN VALLEY",2016-12-01,815000,2016-12-01
"3459","MANHATTAN VALLEY",2017-04-07,860201,2017-04-01
"3460","MANHATTAN VALLEY",2017-07-10,1599000,2017-07-01
"3461","MANHATTAN VALLEY",2017-01-04,864999.999999999,2017-01-01
"3462","MANHATTAN VALLEY",2017-03-15,8e+05,2017-03-01
"3463","MANHATTAN VALLEY",2016-10-04,685000,2016-10-01
"3464","MANHATTAN VALLEY",2017-04-25,1800000,2017-04-01
"3465","MANHATTAN VALLEY",2017-03-16,1875000,2017-03-01
"3466","MANHATTAN VALLEY",2016-09-01,938825,2016-09-01
"3467","MANHATTAN VALLEY",2016-09-22,570220,2016-09-01
"3468","MANHATTAN VALLEY",2016-09-22,672045,2016-09-01
"3469","MANHATTAN VALLEY",2016-11-14,1100000,2016-11-01
"3470","MANHATTAN VALLEY",2017-04-05,862500,2017-04-01
"3471","MANHATTAN VALLEY",2016-10-25,707000,2016-10-01
"3472","MANHATTAN VALLEY",2016-10-14,609000,2016-10-01
"3473","MANHATTAN VALLEY",2016-09-09,925000,2016-09-01
"3474","MANHATTAN VALLEY",2017-06-22,640000,2017-06-01
"3475","MANHATTAN VALLEY",2017-04-28,898000,2017-04-01
